activity_id,employee_id,first_name,last_name,business_unit,contract_type,sport_type,declared_sport,activity_date,start_ts,end_ts,duration_minutes,distance_km,source
4894,15493,Alice,Devaux,Support,CDI,Marche,,2026-01-15,2026-01-15T15:22:30.913Z,2026-01-15T17:04:02.913Z,101.5,13.34,simulation_historical
4895,15493,Alice,Devaux,Support,CDI,Marche,,2026-03-01,2026-03-01T02:10:30.913Z,2026-03-01T04:59:37.913Z,169.1,14.11,simulation_historical
4896,15493,Alice,Devaux,Support,CDI,Marche,,2025-11-12,2025-11-12T08:13:30.913Z,2025-11-12T09:33:25.913Z,79.9,5.47,simulation_historical
4897,15493,Alice,Devaux,Support,CDI,Marche,,2026-02-05,2026-02-05T00:43:30.913Z,2026-02-05T02:49:41.913Z,126.2,6.51,simulation_historical
4898,15493,Alice,Devaux,Support,CDI,Marche,,2025-10-08,2025-10-08T17:53:30.913Z,2025-10-08T20:03:54.913Z,130.4,12.86,simulation_historical
4899,15493,Alice,Devaux,Support,CDI,Marche,,2026-06-24,2026-06-24T00:46:30.913Z,2026-06-24T01:41:21.913Z,54.9,11.2,simulation_historical
4900,15493,Alice,Devaux,Support,CDI,Marche,,2025-12-17,2025-12-17T14:46:30.913Z,2025-12-17T16:54:05.913Z,127.6,10.7,simulation_historical
4901,15493,Alice,Devaux,Support,CDI,Marche,,2025-12-01,2025-12-01T18:43:30.913Z,2025-12-01T19:26:25.913Z,42.9,11.53,simulation_historical
4902,15493,Alice,Devaux,Support,CDI,Marche,,2026-02-09,2026-02-09T10:49:30.913Z,2026-02-09T13:15:34.913Z,146.1,3.98,simulation_historical
4903,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-05-06,2026-05-06T03:24:30.913Z,2026-05-06T04:42:17.913Z,77.8,8.45,simulation_historical
4904,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-04-02,2026-04-02T04:56:30.913Z,2026-04-02T07:00:01.913Z,123.5,5.56,simulation_historical
4905,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-02-13,2026-02-13T06:51:30.913Z,2026-02-13T07:33:51.913Z,42.4,8.71,simulation_historical
4906,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-09-06,2026-09-06T16:10:30.913Z,2026-09-06T16:44:43.913Z,34.2,6.73,simulation_historical
4907,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-05-24,2026-05-24T19:40:30.913Z,2026-05-24T20:11:29.913Z,31.0,13.36,simulation_historical
4908,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-09-01,2026-09-01T08:32:30.913Z,2026-09-01T08:58:03.913Z,25.6,11.18,simulation_historical
4909,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-06-30,2026-06-30T08:36:30.913Z,2026-06-30T11:05:48.913Z,149.3,11.97,simulation_historical
4910,16872,Francoise,Toussaint,Finance,CDI,Marche,,2026-07-19,2026-07-19T21:31:30.913Z,2026-07-19T23:58:29.913Z,147.0,12.46,simulation_historical
4911,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-03-12,2026-03-12T10:06:30.913Z,2026-03-12T10:57:46.913Z,51.3,,simulation_historical
4912,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-06-25,2026-06-25T06:38:30.913Z,2026-06-25T09:36:31.913Z,178.0,,simulation_historical
4913,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-09-03,2026-09-03T06:08:30.913Z,2026-09-03T08:10:59.913Z,122.5,,simulation_historical
4914,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-02-24,2026-02-24T17:32:30.913Z,2026-02-24T18:13:15.913Z,40.8,,simulation_historical
4915,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-11-16,2025-11-16T16:51:30.913Z,2025-11-16T18:17:48.913Z,86.3,,simulation_historical
4916,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-07-25,2026-07-25T16:55:30.913Z,2026-07-25T18:37:51.913Z,102.4,,simulation_historical
4917,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-09-30,2025-09-30T19:53:30.913Z,2025-09-30T20:46:33.913Z,53.1,,simulation_historical
4918,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-12-01,2025-12-01T14:22:30.913Z,2025-12-01T17:07:58.913Z,165.5,,simulation_historical
4919,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-02-08,2026-02-08T18:21:30.913Z,2026-02-08T19:00:19.913Z,38.8,,simulation_historical
4920,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-12-30,2025-12-30T19:23:30.913Z,2025-12-30T19:46:57.913Z,23.5,,simulation_historical
4921,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-02-13,2026-02-13T00:38:30.913Z,2026-02-13T02:56:52.913Z,138.4,,simulation_historical
4922,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-03-14,2026-03-14T18:47:30.913Z,2026-03-14T21:13:02.913Z,145.5,,simulation_historical
4923,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-09-19,2025-09-19T11:17:30.913Z,2025-09-19T12:25:35.913Z,68.1,,simulation_historical
4924,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-12-22,2025-12-22T19:27:30.913Z,2025-12-22T22:14:27.913Z,167.0,,simulation_historical
4925,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-01-12,2026-01-12T01:17:30.913Z,2026-01-12T02:50:47.913Z,93.3,,simulation_historical
4926,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-04-04,2026-04-04T07:51:30.913Z,2026-04-04T08:35:09.913Z,43.7,,simulation_historical
4927,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-04-27,2026-04-27T01:29:30.913Z,2026-04-27T03:56:23.913Z,146.9,,simulation_historical
4928,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2025-11-28,2025-11-28T20:02:30.913Z,2025-11-28T22:05:59.913Z,123.5,,simulation_historical
4929,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-03-28,2026-03-28T15:13:30.913Z,2026-03-28T17:02:15.913Z,108.8,,simulation_historical
4930,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-06-15,2026-06-15T00:31:30.913Z,2026-06-15T02:28:23.913Z,116.9,,simulation_historical
4931,17027,Julie,Boyer,Support,CDI,Tennis,Tennis,2026-05-07,2026-05-07T05:27:30.913Z,2026-05-07T07:02:56.913Z,95.4,,simulation_historical
4932,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-09-10,2026-09-10T23:32:30.913Z,2026-09-11T00:15:52.913Z,43.4,,simulation_historical
4933,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-05-15,2026-05-15T16:18:30.913Z,2026-05-15T18:51:54.913Z,153.4,,simulation_historical
4934,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-12-06,2025-12-06T08:00:30.913Z,2025-12-06T10:30:30.913Z,150.0,,simulation_historical
4935,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-10-20,2025-10-20T17:13:30.913Z,2025-10-20T19:35:52.913Z,142.4,,simulation_historical
4936,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-09-08,2026-09-08T13:26:30.913Z,2026-09-08T14:47:00.913Z,80.5,,simulation_historical
4937,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-02-20,2026-02-20T17:29:30.913Z,2026-02-20T19:13:06.913Z,103.6,,simulation_historical
4938,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-10-11,2025-10-11T21:21:30.913Z,2025-10-11T23:50:43.913Z,149.2,,simulation_historical
4939,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-12-06,2025-12-06T23:22:30.913Z,2025-12-07T01:38:41.913Z,136.2,,simulation_historical
4940,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-12-09,2025-12-09T05:22:30.913Z,2025-12-09T07:46:24.913Z,143.9,,simulation_historical
4941,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-05-01,2026-05-01T06:28:30.913Z,2026-05-01T07:51:27.913Z,83.0,,simulation_historical
4942,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-07-16,2026-07-16T16:32:30.913Z,2026-07-16T18:18:39.913Z,106.2,,simulation_historical
4943,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-07-16,2026-07-16T16:10:30.913Z,2026-07-16T17:21:03.913Z,70.6,,simulation_historical
4944,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-06-10,2026-06-10T08:57:30.913Z,2026-06-10T11:29:43.913Z,152.2,,simulation_historical
4945,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-04-27,2026-04-27T16:07:30.913Z,2026-04-27T18:50:45.913Z,163.3,,simulation_historical
4946,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-11-15,2025-11-15T06:38:30.913Z,2025-11-15T07:51:30.913Z,73.0,,simulation_historical
4947,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-04-18,2026-04-18T08:21:30.913Z,2026-04-18T09:30:29.913Z,69.0,,simulation_historical
4948,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-04-15,2026-04-15T14:59:30.913Z,2026-04-15T17:45:21.913Z,165.9,,simulation_historical
4949,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-07-14,2026-07-14T07:42:30.913Z,2026-07-14T08:17:23.913Z,34.9,,simulation_historical
4950,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-12-07,2025-12-07T06:00:30.913Z,2025-12-07T06:54:58.913Z,54.5,,simulation_historical
4951,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-10-25,2025-10-25T00:38:30.913Z,2025-10-25T01:01:50.913Z,23.3,,simulation_historical
4952,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-11-27,2025-11-27T06:14:30.913Z,2025-11-27T08:45:13.913Z,150.7,,simulation_historical
4953,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-02-03,2026-02-03T05:33:30.913Z,2026-02-03T06:07:31.913Z,34.0,,simulation_historical
4954,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-05-10,2026-05-10T00:37:30.913Z,2026-05-10T01:15:20.913Z,37.8,,simulation_historical
4955,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-02-23,2026-02-23T00:40:30.913Z,2026-02-23T03:38:03.913Z,177.6,,simulation_historical
4956,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-10-28,2025-10-28T18:41:30.913Z,2025-10-28T19:42:55.913Z,61.4,,simulation_historical
4957,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-07-01,2026-07-01T21:25:30.913Z,2026-07-01T22:08:45.913Z,43.3,,simulation_historical
4958,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-05-12,2026-05-12T12:09:30.913Z,2026-05-12T14:23:08.913Z,133.6,,simulation_historical
4959,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-11-09,2025-11-09T19:54:30.913Z,2025-11-09T21:16:07.913Z,81.6,,simulation_historical
4960,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-12-23,2025-12-23T03:16:30.913Z,2025-12-23T05:37:23.913Z,140.9,,simulation_historical
4961,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-04-16,2026-04-16T21:17:30.913Z,2026-04-16T23:00:53.913Z,103.4,,simulation_historical
4962,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-11-28,2025-11-28T20:41:30.913Z,2025-11-28T21:28:35.913Z,47.1,,simulation_historical
4963,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-06-01,2026-06-01T19:31:30.913Z,2026-06-01T21:03:45.913Z,92.3,,simulation_historical
4964,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-10-13,2025-10-13T13:34:30.913Z,2025-10-13T14:59:59.913Z,85.5,,simulation_historical
4965,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-06-19,2026-06-19T22:40:30.913Z,2026-06-19T23:43:14.913Z,62.7,,simulation_historical
4966,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-09-15,2026-09-15T02:16:30.913Z,2026-09-15T04:44:49.913Z,148.3,,simulation_historical
4967,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-04-20,2026-04-20T14:30:30.913Z,2026-04-20T16:09:10.913Z,98.7,,simulation_historical
4968,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-09-20,2025-09-20T06:00:30.913Z,2025-09-20T08:24:28.913Z,144.0,,simulation_historical
4969,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-08-10,2026-08-10T18:30:30.913Z,2026-08-10T20:02:44.913Z,92.2,,simulation_historical
4970,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2025-10-30,2025-10-30T21:02:30.913Z,2025-10-30T22:16:31.913Z,74.0,,simulation_historical
4971,17036,Julien,Jacques,Marketing,CDI,Escalade,Escalade,2026-02-11,2026-02-11T12:10:30.913Z,2026-02-11T13:31:53.913Z,81.4,,simulation_historical
4972,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-02,2026-07-02T06:52:30.913Z,2026-07-02T07:51:20.913Z,58.8,2.17,simulation_historical
4973,17376,Diane,Rey,Finance,CDI,Marche,,2026-08-17,2026-08-17T09:54:30.913Z,2026-08-17T11:38:29.913Z,104.0,10.75,simulation_historical
4974,17376,Diane,Rey,Finance,CDI,Marche,,2025-11-29,2025-11-29T06:16:30.913Z,2025-11-29T07:10:27.913Z,54.0,8.68,simulation_historical
4975,17376,Diane,Rey,Finance,CDI,Marche,,2025-09-29,2025-09-29T06:00:30.913Z,2025-09-29T08:10:24.913Z,129.9,5.46,simulation_historical
4976,17376,Diane,Rey,Finance,CDI,Marche,,2026-01-02,2026-01-02T22:13:30.913Z,2026-01-03T00:33:02.913Z,139.5,2.32,simulation_historical
4977,17376,Diane,Rey,Finance,CDI,Marche,,2025-11-14,2025-11-14T13:48:30.913Z,2025-11-14T16:06:28.913Z,138.0,13.03,simulation_historical
4978,17376,Diane,Rey,Finance,CDI,Marche,,2026-04-03,2026-04-03T20:28:30.913Z,2026-04-03T20:55:33.913Z,27.1,2.5,simulation_historical
4979,17376,Diane,Rey,Finance,CDI,Marche,,2026-05-21,2026-05-21T17:51:30.913Z,2026-05-21T20:48:34.913Z,177.1,10.62,simulation_historical
4980,17376,Diane,Rey,Finance,CDI,Marche,,2026-09-05,2026-09-05T17:52:30.913Z,2026-09-05T19:26:05.913Z,93.6,10.44,simulation_historical
4981,17376,Diane,Rey,Finance,CDI,Marche,,2026-08-27,2026-08-27T10:14:30.913Z,2026-08-27T12:56:12.913Z,161.7,11.67,simulation_historical
4982,17376,Diane,Rey,Finance,CDI,Marche,,2026-02-02,2026-02-02T07:33:30.913Z,2026-02-02T10:33:20.913Z,179.8,8.14,simulation_historical
4983,17376,Diane,Rey,Finance,CDI,Marche,,2025-10-26,2025-10-26T00:39:30.913Z,2025-10-26T03:07:50.913Z,148.3,6.7,simulation_historical
4984,17376,Diane,Rey,Finance,CDI,Marche,,2026-02-19,2026-02-19T05:24:30.913Z,2026-02-19T06:13:03.913Z,48.6,3.63,simulation_historical
4985,17376,Diane,Rey,Finance,CDI,Marche,,2026-04-01,2026-04-01T02:00:30.913Z,2026-04-01T04:35:47.913Z,155.3,5.72,simulation_historical
4986,17376,Diane,Rey,Finance,CDI,Marche,,2025-10-12,2025-10-12T02:52:30.913Z,2025-10-12T05:42:42.913Z,170.2,1.6,simulation_historical
4987,17376,Diane,Rey,Finance,CDI,Marche,,2026-01-27,2026-01-27T13:24:30.913Z,2026-01-27T14:53:25.913Z,88.9,6.3,simulation_historical
4988,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-19,2026-07-19T02:49:30.913Z,2026-07-19T05:30:01.913Z,160.5,14.52,simulation_historical
4989,17376,Diane,Rey,Finance,CDI,Marche,,2026-09-15,2026-09-15T17:49:30.913Z,2026-09-15T20:37:39.913Z,168.2,8.57,simulation_historical
4990,17376,Diane,Rey,Finance,CDI,Marche,,2026-02-17,2026-02-17T14:32:30.913Z,2026-02-17T17:14:04.913Z,161.6,6.93,simulation_historical
4991,17376,Diane,Rey,Finance,CDI,Marche,,2025-11-02,2025-11-02T00:04:30.913Z,2025-11-02T02:25:12.913Z,140.7,13.45,simulation_historical
4992,17376,Diane,Rey,Finance,CDI,Marche,,2026-08-21,2026-08-21T09:27:30.913Z,2026-08-21T12:17:28.913Z,170.0,3.15,simulation_historical
4993,17376,Diane,Rey,Finance,CDI,Marche,,2026-04-22,2026-04-22T00:48:30.913Z,2026-04-22T03:20:51.913Z,152.4,2.99,simulation_historical
4994,17376,Diane,Rey,Finance,CDI,Marche,,2026-09-01,2026-09-01T19:06:30.913Z,2026-09-01T20:31:50.913Z,85.3,12.63,simulation_historical
4995,17376,Diane,Rey,Finance,CDI,Marche,,2026-06-27,2026-06-27T06:09:30.913Z,2026-06-27T06:33:14.913Z,23.7,10.05,simulation_historical
4996,17376,Diane,Rey,Finance,CDI,Marche,,2026-02-20,2026-02-20T13:30:30.913Z,2026-02-20T14:21:28.913Z,51.0,8.56,simulation_historical
4997,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-17,2026-07-17T18:51:30.913Z,2026-07-17T19:53:32.913Z,62.0,9.17,simulation_historical
4998,17376,Diane,Rey,Finance,CDI,Marche,,2026-04-19,2026-04-19T22:59:30.913Z,2026-04-20T00:34:09.913Z,94.7,7.81,simulation_historical
4999,17376,Diane,Rey,Finance,CDI,Marche,,2026-01-12,2026-01-12T00:29:30.913Z,2026-01-12T02:54:13.913Z,144.7,10.03,simulation_historical
5000,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-04,2026-07-04T03:32:30.913Z,2026-07-04T06:11:17.913Z,158.8,13.23,simulation_historical
5001,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-09,2026-07-09T13:27:30.913Z,2026-07-09T15:40:48.913Z,133.3,6.57,simulation_historical
5002,17376,Diane,Rey,Finance,CDI,Marche,,2025-12-31,2025-12-31T06:52:30.913Z,2025-12-31T07:13:12.913Z,20.7,5.63,simulation_historical
5003,17376,Diane,Rey,Finance,CDI,Marche,,2026-04-16,2026-04-16T21:07:30.913Z,2026-04-16T23:41:12.913Z,153.7,3.43,simulation_historical
5004,17376,Diane,Rey,Finance,CDI,Marche,,2026-01-30,2026-01-30T22:14:30.913Z,2026-01-31T00:08:44.913Z,114.2,6.45,simulation_historical
5005,17376,Diane,Rey,Finance,CDI,Marche,,2025-12-07,2025-12-07T22:20:30.913Z,2025-12-08T00:44:50.913Z,144.3,6.27,simulation_historical
5006,17376,Diane,Rey,Finance,CDI,Marche,,2026-06-11,2026-06-11T17:29:30.913Z,2026-06-11T20:25:38.913Z,176.1,7.27,simulation_historical
5007,17376,Diane,Rey,Finance,CDI,Marche,,2026-05-20,2026-05-20T02:42:30.913Z,2026-05-20T04:29:23.913Z,106.9,13.2,simulation_historical
5008,17376,Diane,Rey,Finance,CDI,Marche,,2026-01-16,2026-01-16T16:46:30.913Z,2026-01-16T18:50:36.913Z,124.1,7.33,simulation_historical
5009,17376,Diane,Rey,Finance,CDI,Marche,,2025-10-11,2025-10-11T19:35:30.913Z,2025-10-11T22:10:45.913Z,155.3,1.61,simulation_historical
5010,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-13,2026-07-13T23:07:30.913Z,2026-07-14T00:58:09.913Z,110.7,2.64,simulation_historical
5011,17376,Diane,Rey,Finance,CDI,Marche,,2026-02-03,2026-02-03T12:11:30.913Z,2026-02-03T14:36:16.913Z,144.8,1.25,simulation_historical
5012,17376,Diane,Rey,Finance,CDI,Marche,,2026-07-05,2026-07-05T01:49:30.913Z,2026-07-05T02:51:39.913Z,62.2,2.23,simulation_historical
5013,17376,Diane,Rey,Finance,CDI,Marche,,2026-01-19,2026-01-19T07:23:30.913Z,2026-01-19T09:32:02.913Z,128.5,11.65,simulation_historical
5014,17376,Diane,Rey,Finance,CDI,Marche,,2026-08-06,2026-08-06T04:50:30.913Z,2026-08-06T07:36:12.913Z,165.7,7.23,simulation_historical
5015,17376,Diane,Rey,Finance,CDI,Marche,,2026-04-06,2026-04-06T18:59:30.913Z,2026-04-06T21:32:44.913Z,153.2,9.86,simulation_historical
5016,17376,Diane,Rey,Finance,CDI,Marche,,2026-08-28,2026-08-28T20:40:30.913Z,2026-08-28T22:04:36.913Z,84.1,11.34,simulation_historical
5017,17376,Diane,Rey,Finance,CDI,Marche,,2025-10-01,2025-10-01T06:30:30.913Z,2025-10-01T07:15:10.913Z,44.7,8.11,simulation_historical
5018,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2025-10-26,2025-10-26T16:49:30.913Z,2025-10-26T17:36:56.913Z,47.4,,simulation_historical
5019,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2026-02-01,2026-02-01T10:00:30.913Z,2026-02-01T11:42:16.913Z,101.8,,simulation_historical
5020,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2026-09-02,2026-09-02T14:24:30.913Z,2026-09-02T14:59:49.913Z,35.3,,simulation_historical
5021,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2026-04-19,2026-04-19T04:21:30.913Z,2026-04-19T06:39:06.913Z,137.6,,simulation_historical
5022,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2026-07-04,2026-07-04T08:11:30.913Z,2026-07-04T10:24:01.913Z,132.5,,simulation_historical
5023,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2025-11-30,2025-11-30T17:54:30.913Z,2025-11-30T19:03:40.913Z,69.2,,simulation_historical
5024,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2026-06-21,2026-06-21T10:39:30.913Z,2026-06-21T12:43:57.913Z,124.5,,simulation_historical
5025,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2025-11-02,2025-11-02T18:29:30.913Z,2025-11-02T21:05:23.913Z,155.9,,simulation_historical
5026,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2025-11-22,2025-11-22T11:30:30.913Z,2025-11-22T13:56:25.913Z,145.9,,simulation_historical
5027,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2025-10-25,2025-10-25T07:15:30.913Z,2025-10-25T08:45:13.913Z,89.7,,simulation_historical
5028,17757,Margaret,Bazin,Support,CDI,Badminton,Badminton,2025-10-10,2025-10-10T14:47:30.913Z,2025-10-10T17:14:32.913Z,147.0,,simulation_historical
5029,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-10-04,2025-10-04T22:34:30.913Z,2025-10-04T23:14:40.913Z,40.2,,simulation_historical
5030,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-02-02,2026-02-02T04:07:30.913Z,2026-02-02T05:49:11.913Z,101.7,,simulation_historical
5031,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-10-24,2025-10-24T02:00:30.913Z,2025-10-24T03:28:47.913Z,88.3,,simulation_historical
5032,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-01-26,2026-01-26T06:32:30.913Z,2026-01-26T08:37:32.913Z,125.0,,simulation_historical
5033,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-01-12,2026-01-12T12:29:30.913Z,2026-01-12T14:33:38.913Z,124.1,,simulation_historical
5034,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-11-28,2025-11-28T04:08:30.913Z,2025-11-28T05:49:17.913Z,100.8,,simulation_historical
5035,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-09-23,2025-09-23T06:43:30.913Z,2025-09-23T08:51:34.913Z,128.1,,simulation_historical
5036,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-04-29,2026-04-29T15:08:30.913Z,2026-04-29T15:41:53.913Z,33.4,,simulation_historical
5037,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-11-09,2025-11-09T16:13:30.913Z,2025-11-09T17:51:39.913Z,98.2,,simulation_historical
5038,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-05-21,2026-05-21T19:53:30.913Z,2026-05-21T21:49:42.913Z,116.2,,simulation_historical
5039,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-05-26,2026-05-26T19:32:30.913Z,2026-05-26T21:00:56.913Z,88.4,,simulation_historical
5040,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-10-03,2025-10-03T15:55:30.913Z,2025-10-03T16:52:50.913Z,57.3,,simulation_historical
5041,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-10-30,2025-10-30T11:47:30.913Z,2025-10-30T12:18:15.913Z,30.8,,simulation_historical
5042,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-04-11,2026-04-11T01:42:30.913Z,2026-04-11T04:40:45.913Z,178.3,,simulation_historical
5043,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-03-13,2026-03-13T16:36:30.913Z,2026-03-13T17:21:06.913Z,44.6,,simulation_historical
5044,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-04-18,2026-04-18T04:57:30.913Z,2026-04-18T07:10:57.913Z,133.5,,simulation_historical
5045,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-06-19,2026-06-19T09:36:30.913Z,2026-06-19T12:23:47.913Z,167.3,,simulation_historical
5046,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-03-12,2026-03-12T23:12:30.913Z,2026-03-13T00:46:55.913Z,94.4,,simulation_historical
5047,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-06-24,2026-06-24T06:46:30.913Z,2026-06-24T09:18:04.913Z,151.6,,simulation_historical
5048,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-04-17,2026-04-17T15:49:30.913Z,2026-04-17T17:41:59.913Z,112.5,,simulation_historical
5049,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-07-20,2026-07-20T01:40:30.913Z,2026-07-20T02:38:56.913Z,58.4,,simulation_historical
5050,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2026-05-23,2026-05-23T17:58:30.913Z,2026-05-23T20:07:01.913Z,128.5,,simulation_historical
5051,17997,Mathilde,Dias,Support,CDI,Tennis de table,Tennis de table,2025-12-05,2025-12-05T04:39:30.913Z,2025-12-05T06:47:14.913Z,127.7,,simulation_historical
